Env,Hybrid,Yield_Mg_ha
NEH2_2022,GEMN-0225_PHK76_0022/LH244,9.602740401587214
NEH2_2022,GEMN-0225_PHK76_0028/LH244,9.442939900778986
NEH2_2022,GEMN-0225_PHK76_0031/LH244,9.833854619617581
NEH2_2022,GEMN-0225_PHN46_0001/LH244,9.862299733793122
NEH2_2022,GEMN-0225_PHN46_0003/LH244,9.979570335668571
NEH2_2022,GEMN-0225_PHN46_0005/LH244,9.87052899242177
NEH2_2022,GEMN-0225_PHP02_0001/LH244,9.863895440348553
NEH2_2022,GEMN-0225_PHP02_0002/LH244,9.826681646452036
NEH2_2022,GEMN-0225_PHP02_0003/LH244,9.589324557254027
NEH2_2022,GEMN-0225_PHP02_0005/LH244,9.84515638941646
NEH2_2022,GEMN-0225_PHP02_0006/LH244,9.55109653791225
NEH2_2022,GEMN-0225_PHP02_0008/LH244,9.949239374649405
NEH2_2022,GEMN-0225_PHP02_0009/LH244,9.77202802347937
NEH2_2022,GEMN-0225_PHP02_0010/LH244,9.84844957066506
NEH2_2022,GEMN-0225_PHP02_0012/LH244,9.734746689779556
NEH2_2022,GEMN-0225_PHP02_0013/LH244,9.823354013841477
NEH2_2022,GEMN-0225_PHP02_0014/LH244,9.82647326989123
NEH2_2022,GEMN-0225_PHP02_0015/LH244,9.948308553168832
NEH2_2022,GEMN-0238/LH244,9.468704577775423
NEH2_2022,GEMN-0271/LH244,9.717922003703338
NEH2_2022,GEMN-0287/LH244,9.746113580576566
NEH2_2022,LH195/PHZ51,9.291518416308936
NEH2_2022,LH216/LH244,9.380603460566757
NEH2_2022,LH244/PHK76,9.75178408868819
NEH2_2022,LH244/PHZ51,9.30810241085117
NEH2_2022,LH283/LH244,9.683711280147454
NEH2_2022,LH287/LH244,9.813474031537368
NEH2_2022,LH74/PHN82,10.314304037977807
NEH2_2022,LH82/LH244,9.151103972164409
NEH2_2022,M162W/LH244,9.869607349267552
NEH2_2022,MBUB/LH244,9.85706744871973
NEH2_2022,MM501D/LH244,9.825618188670095
NEH2_2022,MO17_PHW30-008-(2N)-01/LH244,9.787729211300507
NEH2_2022,MO17_PHW30-200-(2N)-02/LH244,9.890132736257117
NEH2_2022,MO17_PHW30-309-(2N)-01/LH244,9.874962452802832
NEH2_2022,MO44_LH145_0127/LH244,8.790790524158643
NEH2_2022,MO44_LH145_0138/LH244,9.664027654993163
NEH2_2022,MO44_PHG47_0072/LH244,9.743822429868187
NEH2_2022,MO44_PHG47_0125/LH244,9.71374202621319
NEH2_2022,MO44_PHW65_0025/LH244,10.276195347909054
NEH2_2022,MO44_PHW65_0035/LH244,9.449005950820506
NEH2_2022,MOG/LH244,9.56317370881827
NEH2_2022,NC358/LH244,9.836009738579689
NEH2_2022,NC528/LH244,9.92633862199513
NEH2_2022,NKH8431/LH244,9.611964304918766
NEH2_2022,OH43/LH244,9.674583842858178
NEH2_2022,PH207/LH244,9.836661989639616
NEH2_2022,PH24E/LH244,10.330240924054296
NEH2_2022,PHAP9/LH244,9.906227441986971
NEH2_2022,PHB47/LH244,9.511310178787436
NEH2_2022,PHB47/PHN82,9.819080532313809
NEH2_2022,PHB47/PHZ51,9.20834248079428
NEH2_2022,PHG29/PHG47,9.226763793656009
NEH2_2022,PHG47/LH244,9.644618261412337
NEH2_2022,PHJ40/PHAJ0,9.054939531380317
NEH2_2022,PHJ89/LH244,9.850673474460203
NEH2_2022,PHJ90/LH244,9.788190929238652
NEH2_2022,PHK56/LH244,9.46966406329033
NEH2_2022,PHKE6/LH244,9.368292160905431
NEH2_2022,PHN11/LH244,10.001244510176353
NEH2_2022,PHN11_LH145_0005/LH244,9.322052824137106
NEH2_2022,PHN11_LH145_0028/LH244,9.468837678611795
NEH2_2022,PHN11_LH145_0085/LH244,9.832667740706114
NEH2_2022,PHN11_OH43_0075/LH244,9.760119464987735
NEH2_2022,PHN11_OH43_0088/LH244,10.050153028835222
NEH2_2022,PHN11_PHG47_0251/LH244,9.358478656965104
NEH2_2022,PHN11_PHG47_0287/LH244,9.799258648340587
NEH2_2022,PHN11_PHW65_0312/LH244,10.54347835753114
NEH2_2022,PHN11_PHW65_0323/LH244,10.517580995377338
NEH2_2022,PHN11_PHW65_0359/LH244,10.303591083548636
NEH2_2022,PHN46/LH244,9.671013393398141
NEH2_2022,PHP02/LH244,10.29214361488053
NEH2_2022,PHP55/LH244,10.349674279675622
NEH2_2022,PHR03/LH244,9.795653851032066
NEH2_2022,PHRE1/PHTD5,9.859865704043761
NEH2_2022,PHW30/LH244,9.270594381852023
NEH2_2022,PHW30_MO17-010-(2N)-01/LH244,9.825967224866629
NEH2_2022,PHW30_MO17-032-(2N)-01/LH244,9.867410208279008
NEH2_2022,PHW30_MO17-095-(2N)-01/LH244,9.630400902539439
NEH2_2022,PHW30_MO17-129-(2N)-01/LH244,9.825304279834121
NEH2_2022,PHW30_MO17-234-(2N)-02/LH244,9.53460622839285
NEH2_2022,PHW52/PHM49,9.802567155413708
NEH2_2022,PHW52/PHN82,10.324653712435524
NEH2_2022,PHW65_MOG_0137/LH244,10.18090207105694
NEH2_2022,PHW65_MOG_0176/LH244,9.71995186056609
NEH2_2022,PHW65_MOG_0271/LH244,10.417572515239616
NEH2_2022,TX714/TX779,9.442597512011522
NEH2_2022,TX777/LH195,9.98834858491603
NEH2_2022,TX779/LH195,9.940375122219859
NEH2_2022,TX951/LH195,10.120420076789205
NEH2_2022,W10001_0003/LH244,9.673948280414702
NEH2_2022,W10001_0007/LH244,9.885216711785553
NEH2_2022,W10001_0009/LH244,9.561047442272184
NEH2_2022,W10001_0012/LH244,9.861803583134334
NEH2_2022,W10001_0014/LH244,9.553131705417009
NEH2_2022,W10001_0016/LH244,9.862954926629055
NEH2_2022,W10001_0017/LH244,9.784391121000933
NEH2_2022,W10001_0019/LH244,9.761395552807066
NEH2_2022,W10001_0021/LH244,9.748353069539789
NEH2_2022,W10001_0022/LH244,9.643885463388475
NEH2_2022,W10001_0023/LH244,9.827737338952035
NEH2_2022,W10001_0031/LH244,9.489835777394479
NEH2_2022,W10001_0040/LH244,9.811729687531951
NEH2_2022,W10001_0047/LH244,9.685740377462718
NEH2_2022,W10005_0029/LH244,10.046614697053013
NEH2_2022,W10005_0107/LH244,10.060667143885826
NEH2_2022,W10005_0111/LH244,9.888030256357627
NEH2_2022,W10005_0147/LH244,9.896095342275325
NEH2_2022,W10005_0220/LH244,9.955522491727482
NEH2_2022,W10010_0084/LH244,9.736791015451619
NEH2_2022,W10010_0093/LH244,9.589754328601273
NEH2_2022,W10010_0118/LH244,9.55066990896396
NEH2_2022,W10010_0124/LH244,9.709120533889351
NEH2_2022,W10010_0148/LH244,9.917471851222226
NEH2_2022,W10010_0170/LH244,9.749487755510298
NEH2_2022,W10010_0189/LH244,9.470490550906849
NEH2_2022,W10010_0279/LH244,9.234209076022026
NEH2_2022,W10010_0294/LH244,9.750263583087982
NEH2_2022,W10010_0311/LH244,9.363881725507166
NEH2_2022,W10010_0337/LH244,9.537746686245592
NEH2_2022,W10010_0346/LH244,9.693761542206392
NEH2_2022,W10010_0358/LH244,9.530843120970683
NEH3_2022,B14A/H95,9.848869007729267
NEH3_2022,B14A/MO17,8.603101934834138
NEH3_2022,B14A/OH43,9.683719569749664
NEH3_2022,B37/H95,9.371149259152023
NEH3_2022,B37/MO17,9.312205055832553
NEH3_2022,B37/OH43,9.479356312740938
NEH3_2022,B73/MO17,10.012600160766834
NEH3_2022,B73/PHM49,10.301957596723469
NEH3_2022,B73/PHN82,11.072188878561404
NEH3_2022,B73/TX779,9.44915869429698
NEH3_2022,B97/LH244,9.843813822098651
NEH3_2022,BGEM-0039-N/LH244,9.325892079920386
NEH3_2022,BGEM-0063-N/LH244,9.331320932604804
NEH3_2022,BGEM-0089-N/LH244,8.910785648526545
NEH3_2022,BGEM-0124-N/LH244,9.128627936959251
NEH3_2022,BGEM-0129-N/LH244,9.878239816191279
NEH3_2022,CG119/CG108,7.893140364487115
NEH3_2022,CG44/CGR01,8.988193955842963
NEH3_2022,DK3IIH6/LH244,9.683980829010789
NEH3_2022,DK78010/LH244,9.704093898186288
NEH3_2022,F42/H95,9.63074107471841
NEH3_2022,F42/MO17,9.987026845751481
NEH3_2022,F42/OH43,9.642551045184993
NEH3_2022,GEMN-0096/LH244,9.745994197458838
NEH3_2022,GEMN-0096_LH212HT_0001/LH244,9.699209797423855
NEH3_2022,GEMN-0096_LH212HT_0004/LH244,9.859242985051726
NEH3_2022,GEMN-0096_LH212HT_0005/LH244,9.86051808662299
NEH3_2022,GEMN-0096_LH212HT_0006/LH244,9.691695452926279
NEH3_2022,GEMN-0096_LH212HT_0009/LH244,9.835736054544514
NEH3_2022,GEMN-0096_LH212HT_0012/LH244,9.831920511485128
NEH3_2022,GEMN-0096_LH212HT_0017/LH244,9.687628860140416
NEH3_2022,GEMN-0096_PHJ89_0001/LH244,9.706056879087615
NEH3_2022,GEMN-0096_PHJ89_0002/LH244,9.847160081338991
NEH3_2022,GEMN-0096_PHJ89_0006/LH244,9.860608950445313
NEH3_2022,GEMN-0096_PHJ89_0007/LH244,9.926222766918668
NEH3_2022,GEMN-0096_PHJ89_0009/LH244,9.638565010004942
NEH3_2022,GEMN-0096_PHJ89_0010/LH244,9.830090486957477
NEH3_2022,GEMN-0096_PHJ89_0011/LH244,9.77050164480703
NEH3_2022,GEMN-0096_PHJ89_0012/LH244,9.730943245908538
NEH3_2022,GEMN-0096_PHJ89_0013/LH244,9.730358202248217
NEH3_2022,GEMN-0096_PHJ89_0014/LH244,9.767936776722244
NEH3_2022,GEMN-0096_PHJ89_0016/LH244,9.886511188450655
NEH3_2022,GEMN-0096_PHK76_0001/LH244,9.022402186449032
NEH3_2022,GEMN-0096_PHK76_0002/LH244,9.294385067959817
NEH3_2022,GEMN-0096_PHK76_0003/LH244,9.204524852411877
NEH3_2022,GEMN-0096_PHK76_0004/LH244,9.441068945823853
NEH3_2022,GEMN-0096_PHK76_0006/LH244,9.287392850987255
NEH3_2022,GEMN-0096_PHK76_0007/LH244,9.136759578613725
NEH3_2022,GEMN-0096_PHK76_0013/LH244,8.758755203692305
NEH3_2022,GEMN-0096_PHK76_0016/LH244,9.015409969476469
NEH3_2022,GEMN-0096_PHN46_0001/LH244,9.671457684793936
NEH3_2022,GEMN-0096_PHN46_0002/LH244,9.80750794020435
NEH3_2022,GEMN-0096_PHN46_0003/LH244,9.952773636073688
NEH3_2022,GEMN-0096_PHN46_0004/LH244,9.685000305930643
NEH3_2022,GEMN-0096_PHN46_0005/LH244,9.810397783528202
NEH3_2022,GEMN-0096_PHN46_0007/LH244,9.88550551943187
NEH3_2022,GEMN-0096_PHN46_0010/LH244,9.667532360067888
NEH3_2022,GEMN-0096_PHN46_0012/LH244,9.67563078369269
NEH3_2022,GEMN-0096_PHN46_0013/LH244,9.457762747816506
NEH3_2022,GEMN-0096_PHN46_0014/LH244,9.865241226537899
NEH3_2022,GEMN-0096_PHN46_0020/LH244,9.010119462245196
NEH3_2022,GEMN-0096_PHP02_0001/LH244,9.862257018858905
NEH3_2022,GEMN-0096_PHP02_0003/LH244,9.509863409188476
NEH3_2022,GEMN-0096_PHP02_0005/LH244,9.704541780324044
NEH3_2022,GEMN-0096_PHP02_0006/LH244,9.724565852814075
NEH3_2022,GEMN-0096_PHP02_0011/LH244,9.819001066582583
NEH3_2022,GEMN-0096_PHP02_0012/LH244,9.816958173868283
NEH3_2022,GEMN-0096_PHP02_0016/LH244,9.77668984372928
NEH3_2022,GEMN-0096_PHP02_0025/LH244,9.518773617501264
NEH3_2022,GEMN-0096_PHP02_0030/LH244,9.782331882583874
NEH3_2022,GEMN-0097/LH244,9.600067481072017
NEH3_2022,GEMN-0097_LH212HT_0004/LH244,9.848977854291295
NEH3_2022,GEMN-0097_LH212HT_0019/LH244,9.811954086835817
NEH3_2022,GEMN-0097_LH212HT_0020/LH244,9.755261397523423
NEH3_2022,GEMN-0097_LH212HT_0026/LH244,9.826872144165238
NEH3_2022,GEMN-0097_LH212HT_0047/LH244,9.755831773205694
NEH3_2022,GEMN-0097_LH212HT_0054/LH244,9.6824091536816
NEH3_2022,GEMN-0097_LH212HT_0058/LH244,9.676503108138395
NEH3_2022,GEMN-0097_LH212HT_0062/LH244,9.821565445418262
NEH3_2022,GEMN-0097_LH212HT_0069/LH244,9.773112192439086
NEH3_2022,GEMN-0097_LH212HT_0085/LH244,9.615047009253283
NEH3_2022,GEMN-0097_PHJ89_0001/LH244,9.875634165362625
NEH3_2022,GEMN-0097_PHJ89_0002/LH244,9.873618282414714
NEH3_2022,GEMN-0097_PHJ89_0005/LH244,9.766324835860422
NEH3_2022,GEMN-0097_PHJ89_0006/LH244,9.754188981209136
NEH3_2022,GEMN-0097_PHJ89_0007/LH244,9.653477386788154
NEH3_2022,GEMN-0097_PHJ89_0008/LH244,9.867095292494762
NEH3_2022,GEMN-0097_PHJ89_0010/LH244,9.855209164511425
NEH3_2022,GEMN-0097_PHJ89_0011/LH244,9.504510698918226
NEH3_2022,GEMN-0097_PHJ89_0012/LH244,9.723990156531224
NEH3_2022,GEMN-0097_PHJ89_0013/LH244,9.707140141058975
NEH3_2022,GEMN-0097_PHJ89_0016/LH244,9.786989180188309
NEH3_2022,GEMN-0097_PHJ89_0020/LH244,9.83996298641166
NEH3_2022,GEMN-0097_PHJ89_0025/LH244,9.860918191039449
NEH3_2022,GEMN-0097_PHJ89_0026/LH244,9.758801629485005
NEH3_2022,GEMN-0097_PHJ89_0027/LH244,9.717453157018408
NEH3_2022,GEMN-0097_PHJ89_0028/LH244,9.86442003104063
NEH3_2022,GEMN-0097_PHJ89_0029/LH244,9.81005879723006
NEH3_2022,GEMN-0097_PHJ89_0036/LH244,9.848836669992364
NEH3_2022,GEMN-0097_PHJ89_0039/LH244,9.58921220518649
NEH3_2022,GEMN-0097_PHK76_0003/LH244,9.57176715452922
NEH3_2022,GEMN-0097_PHK76_0007/LH244,9.453560449295546
NEH3_2022,GEMN-0097_PHK76_0009/LH244,9.538647090930409
NEH3_2022,GEMN-0097_PHK76_0011/LH244,9.197477728927884
NEH3_2022,GEMN-0097_PHK76_0014/LH244,9.622339263159956
NEH3_2022,GEMN-0097_PHK76_0015/LH244,9.632904172470557
NEH3_2022,GEMN-0097_PHK76_0018/LH244,9.662722825622067
NEH3_2022,GEMN-0097_PHK76_0021/LH244,9.225651813186206
NEH3_2022,GEMN-0097_PHK76_0037/LH244,9.317276259007336
NEH3_2022,GEMN-0097_PHK76_0038/LH244,9.54514479815795
NEH3_2022,GEMN-0097_PHK76_0039/LH244,9.537921291831598
NEH3_2022,GEMN-0097_PHK76_0041/LH244,9.549874943644204
NEH3_2022,GEMN-0097_PHK76_0048/LH244,9.834946357271283
NEH3_2022,GEMN-0097_PHK76_0053/LH244,9.623465014581212
NEH3_2022,GEMN-0097_PHK76_0055/LH244,9.530358690623867
NEH3_2022,GEMN-0097_PHK76_0060/LH244,9.603792382212456
NEH3_2022,GEMN-0097_PHN46_0001/LH244,9.714635249414545
NEH3_2022,GEMN-0097_PHN46_0003/LH244,9.716857640157682
NEH3_2022,GEMN-0097_PHN46_0004/LH244,9.705296278044676
NEH3_2022,GEMN-0097_PHN46_0005/LH244,9.92189488214682
NEH3_2022,GEMN-0097_PHN46_0008/LH244,9.881736234924995
NEH3_2022,GEMN-0097_PHN46_0011/LH244,9.949270905763631
NEH3_2022,GEMN-0097_PHN46_0014/LH244,9.780366253333675
NEH3_2022,GEMN-0097_PHN46_0018/LH244,9.88601930755203
NEH3_2022,GEMN-0097_PHP02_0003/LH244,9.71339976787173
NEH3_2022,GEMN-0097_PHP02_0005/LH244,9.729087133278785
NEH3_2022,GEMN-0097_PHP02_0006/LH244,9.693318508216475
NEH3_2022,GEMN-0097_PHP02_0007/LH244,9.869739512602056
NEH3_2022,GEMN-0098/LH244,9.589032842321924
NEH3_2022,GEMN-0124/LH244,9.776110011595797
NEH3_2022,GEMN-0144/LH244,9.764212808323292
NEH3_2022,GEMN-0157/LH244,9.67677386612888
NEH3_2022,GEMN-0177/LH244,9.657523674724189
NEH3_2022,GEMN-0178/LH244,9.272025434910974
NEH3_2022,GEMN-0187/LH244,9.798432908322729
NEH3_2022,GEMN-0192/LH244,9.808406148784686
NEH3_2022,GEMN-0192_LH212HT_0001/LH244,9.712034937480116
NEH3_2022,GEMN-0192_LH212HT_0006/LH244,9.842523773596826
NEH3_2022,GEMN-0192_LH212HT_0010/LH244,9.838877060392246
NEH3_2022,GEMN-0192_LH212HT_0011/LH244,9.840981867535996
NEH3_2022,GEMN-0192_LH212HT_0012/LH244,9.863503209465932
NEH3_2022,GEMN-0192_LH212HT_0013/LH244,9.87600687879888
NEH3_2022,GEMN-0192_LH212HT_0014/LH244,9.860774872534062
NEH3_2022,GEMN-0192_LH212HT_0018/LH244,9.831574338489615
NEH3_2022,GEMN-0192_LH212HT_0021/LH244,9.890113226199835
NEH3_2022,GEMN-0192_LH212HT_0023/LH244,9.72101975742964
NEH3_2022,GEMN-0192_PHJ89_0001/LH244,9.795800858026864
NEH3_2022,GEMN-0192_PHJ89_0002/LH244,9.83682962306139
NEH3_2022,GEMN-0192_PHK76_0002/LH244,9.291775560917525
NEH3_2022,GEMN-0192_PHK76_0004/LH244,9.587282339171034
NEH3_2022,GEMN-0192_PHK76_0005/LH244,9.29253480101902
NEH3_2022,GEMN-0192_PHK76_0006/LH244,9.052188891833469
NEH3_2022,GEMN-0192_PHK76_0007/LH244,9.590240387722101
NEH3_2022,GEMN-0192_PHK76_0008/LH244,9.326907126625743
NEH3_2022,GEMN-0192_PHK76_0009/LH244,9.593369970854955
NEH3_2022,GEMN-0192_PHK76_0010/LH244,9.316834523247962
NEH3_2022,GEMN-0192_PHK76_0011/LH244,9.77002163610641
NEH3_2022,GEMN-0192_PHK76_0012/LH244,9.350899939673349
NEH3_2022,GEMN-0192_PHK76_0013/LH244,9.81717890175922
NEH3_2022,GEMN-0192_PHK76_0014/LH244,9.239501677810111
NEH3_2022,GEMN-0192_PHK76_0015/LH244,9.496181027470763
NEH3_2022,GEMN-0192_PHK76_0016/LH244,9.692861406161033
NEH3_2022,GEMN-0192_PHK76_0019/LH244,9.442006732432304
NEH3_2022,GEMN-0192_PHK76_0021/LH244,9.652118266270616
NEH3_2022,GEMN-0192_PHK76_0028/LH244,9.392883703153421
NEH3_2022,GEMN-0192_PHK76_0030/LH244,9.380260938379552
NEH3_2022,GEMN-0192_PHK76_0032/LH244,9.391394147337886
NEH3_2022,GEMN-0192_PHK76_0033/LH244,9.538879141596766
NEH3_2022,GEMN-0192_PHK76_0036/LH244,9.489360958861752
NEH3_2022,GEMN-0192_PHK76_0044/LH244,9.423787422706171
NEH3_2022,GEMN-0192_PHK76_0045/LH244,9.46040954661325
NEH3_2022,GEMN-0192_PHN46_0002/LH244,9.881898879524133
NEH3_2022,GEMN-0192_PHN46_0003/LH244,9.63568592530925
NEH3_2022,GEMN-0192_PHN46_0004/LH244,9.838659671864457
NEH3_2022,GEMN-0192_PHN46_0005/LH244,9.666273731631266
NEH3_2022,GEMN-0192_PHN46_0006/LH244,9.743611164453707
NEH3_2022,GEMN-0192_PHN46_0008/LH244,9.90940147562607
NEH3_2022,GEMN-0192_PHN46_0009/LH244,9.778338834873225
NEH3_2022,GEMN-0192_PHN46_0010/LH244,9.216133084868039
NEH3_2022,GEMN-0192_PHN46_0011/LH244,9.737090781526671
NEH3_2022,GEMN-0192_PHN46_0012/LH244,9.67593685330299
NEH3_2022,GEMN-0192_PHN46_0014/LH244,9.816564583933463
NEH3_2022,GEMN-0192_PHN46_0015/LH244,9.77235098907822
NEH3_2022,GEMN-0192_PHN46_0025/LH244,9.556627819700864
NEH3_2022,GEMN-0192_PHP02_0001/LH244,9.851960838927557
NEH3_2022,GEMN-0192_PHP02_0003/LH244,9.738998888979152
NEH3_2022,GEMN-0225/LH244,9.698090936392829
NEH3_2022,GEMN-0225_LH212HT_0005/LH244,9.927666150882326
NEH3_2022,GEMN-0225_LH212HT_0006/LH244,9.605758208669274
NEH3_2022,GEMN-0225_LH212HT_0008/LH244,9.81314758117994
NEH3_2022,GEMN-0225_LH212HT_0015/LH244,9.724150947169136
NEH3_2022,GEMN-0225_LH212HT_0024/LH244,9.577016954697537
NEH3_2022,GEMN-0225_LH212HT_0029/LH244,9.60089870755191
NEH3_2022,GEMN-0225_LH212HT_0036/LH244,9.617171408261147
NEH3_2022,GEMN-0225_LH212HT_0043/LH244,9.599802522159393
NEH3_2022,GEMN-0225_PHJ89_0001/LH244,9.827341323732053
NEH3_2022,GEMN-0225_PHJ89_0002/LH244,9.796028574910972
NEH3_2022,GEMN-0225_PHJ89_0003/LH244,9.863301654333885
NEH3_2022,GEMN-0225_PHJ89_0004/LH244,9.88942477260035
NEH3_2022,GEMN-0225_PHJ89_0005/LH244,9.857513560491338
NEH3_2022,GEMN-0225_PHJ89_0006/LH244,9.90156974235637
NEH3_2022,GEMN-0225_PHJ89_0008/LH244,9.719650100119091
NEH3_2022,GEMN-0225_PHJ89_0009/LH244,9.720169053809984
NEH3_2022,GEMN-0225_PHJ89_0013/LH244,9.925892999938135
NEH3_2022,GEMN-0225_PHJ89_0015/LH244,9.838608109912576
NEH3_2022,GEMN-0225_PHJ89_0016/LH244,9.830961195406074
NEH3_2022,GEMN-0225_PHJ89_0017/LH244,9.828569656024424
NEH3_2022,GEMN-0225_PHJ89_0020/LH244,9.871570573323044
NEH3_2022,GEMN-0225_PHJ89_0021/LH244,9.569066917866616
NEH3_2022,GEMN-0225_PHJ89_0022/LH244,9.77601230227407
NEH3_2022,GEMN-0225_PHJ89_0026/LH244,9.801225575123524
NEH3_2022,GEMN-0225_PHJ89_0032/LH244,9.826376162088717
NEH3_2022,GEMN-0225_PHK76_0002/LH244,9.444864074404276
NEH3_2022,GEMN-0225_PHK76_0003/LH244,9.765054090568144
NEH3_2022,GEMN-0225_PHK76_0004/LH244,9.26572104134755
NEH3_2022,GEMN-0225_PHK76_0005/LH244,9.724686020124697
NEH3_2022,GEMN-0225_PHK76_0007/LH244,8.769755761347474
NEH3_2022,GEMN-0225_PHK76_0008/LH244,9.637965908199138
NEH3_2022,GEMN-0225_PHK76_0012/LH244,9.615716897551154
NEH3_2022,GEMN-0225_PHK76_0013/LH244,9.565513112347029
NEH3_2022,GEMN-0225_PHK76_0014/LH244,9.62566679929196
NEH3_2022,GEMN-0225_PHK76_0018/LH244,9.44631456611625
NEH3_2022,GEMN-0225_PHK76_0019/LH244,9.701674797563644
NEH3_2022,GEMN-0225_PHK76_0021/LH244,9.659098177728314
NEH3_2022,GEMN-0225_PHK76_0022/LH244,9.604789971650309
NEH3_2022,GEMN-0225_PHK76_0028/LH244,9.444989470842083
NEH3_2022,GEMN-0225_PHK76_0031/LH244,9.835904189680678
NEH3_2022,GEMN-0225_PHN46_0001/LH244,9.84806448653347
NEH3_2022,GEMN-0225_PHN46_0003/LH244,9.981619905731666
NEH3_2022,GEMN-0225_PHN46_0005/LH244,9.872965848951619
NEH3_2022,GEMN-0225_PHN46_0006/LH244,9.85611145892845
NEH3_2022,GEMN-0225_PHN46_0021/LH244,9.7233358970193
NEH3_2022,GEMN-0225_PHP02_0001/LH244,9.86594501041165
NEH3_2022,GEMN-0225_PHP02_0003/LH244,9.591374127317124
NEH3_2022,GEMN-0225_PHP02_0005/LH244,9.861509419987275
NEH3_2022,GEMN-0225_PHP02_0006/LH244,9.553146107975346
NEH3_2022,GEMN-0225_PHP02_0008/LH244,9.935004127389757
NEH3_2022,GEMN-0225_PHP02_0009/LH244,9.774077593542467
NEH3_2022,GEMN-0225_PHP02_0010/LH244,9.864802601235876
NEH3_2022,GEMN-0225_PHP02_0012/LH244,9.751099720350371
NEH3_2022,GEMN-0225_PHP02_0013/LH244,9.825403583904574
NEH3_2022,GEMN-0225_PHP02_0014/LH244,9.81223802263158
NEH3_2022,GEMN-0225_PHP02_0015/LH244,9.934073305909184
NEH3_2022,GEMN-0225_PHP02_0017/LH244,9.875080433691227
NEH3_2022,GEMN-0238/LH244,9.47075414783852
NEH3_2022,GEMN-0271/LH244,9.719971573766433
NEH3_2022,GEMN-0287/LH244,9.74816315063966
NEH3_2022,LH195/PHZ51,9.287246120151782
NEH3_2022,LH216/LH244,9.366368213307108
NEH3_2022,LH244/PHK76,9.735688195317755
NEH3_2022,LH244/PHZ51,9.303477077269257
NEH3_2022,LH283/LH244,9.7044274506399
NEH3_2022,LH287/LH244,9.815523601600464
NEH3_2022,LH74/PHN82,10.317111402809608
NEH3_2022,LH82/LH244,9.159709718244656
NEH3_2022,M162W/LH244,9.855372102007902
NEH3_2022,MBUB/LH244,9.873420479290548
NEH3_2022,MM501D/LH244,9.811382941410447
NEH3_2022,MO17_PHW30-008-(2N)-01/LH244,9.789778781363603
NEH3_2022,MO17_PHW30-200-(2N)-02/LH244,9.892182306320212
NEH3_2022,MO17_PHW30-309-(2N)-01/LH244,9.89131548337365
NEH3_2022,MO44_LH145_0127/LH244,8.79284009422174
NEH3_2022,MO44_LH145_0138/LH244,9.684743825485608
NEH3_2022,MO44_PHG47_0072/LH244,9.745871999931284
NEH3_2022,MO44_PHG47_0125/LH244,9.715791596276285
NEH3_2022,MO44_PHW65_0025/LH244,10.270504941604369
NEH3_2022,MO44_PHW65_0035/LH244,9.451813315652307
NEH3_2022,MOG/LH244,9.565223278881366
NEH3_2022,NKH8431/LH244,9.63268047541121
NEH3_2022,OH43/LH244,9.690936873428996
NEH3_2022,PH207/LH244,9.83946935447142
NEH3_2022,PH24E/LH244,10.31414503068386
NEH3_2022,PHAP9/LH244,9.909034806818774
NEH3_2022,PHB47/LH244,9.53202634927988
NEH3_2022,PHB47/PHN82,9.821130102376904
NEH3_2022,PHB47/PHZ51,9.178688355469939
NEH3_2022,PHG29/PHG47,9.24584812229188
NEH3_2022,PHG47/LH244,9.646667831475431
NEH3_2022,PHJ40/PHAJ0,9.05698910144341
NEH3_2022,PHJ89/LH244,9.836438227200553
NEH3_2022,PHJ90/LH244,9.772095035868217
NEH3_2022,PHK56/LH244,9.471713633353424
NEH3_2022,PHKE6/LH244,9.352196267534996
NEH3_2022,PHN11/LH244,10.004051875008155
NEH3_2022,PHN11_LH145_0005/LH244,9.324102394200201
NEH3_2022,PHN11_LH145_0028/LH244,9.452741785241358
NEH3_2022,PHN11_LH145_0085/LH244,9.834717310769207
NEH3_2022,PHN11_OH43_0075/LH244,9.76216903505083
NEH3_2022,PHN11_OH43_0088/LH244,10.034057135464787
NEH3_2022,PHN11_PHG47_0251/LH244,9.342382763594669
NEH3_2022,PHN11_PHG47_0287/LH244,9.78316275497015
NEH3_2022,PHN11_PHW65_0312/LH244,10.555116142388629
NEH3_2022,PHN11_PHW65_0323/LH244,10.529218780234824
NEH3_2022,PHN11_PHW65_0359/LH244,10.315228868406122
NEH3_2022,PHN46/LH244,9.67345024992799
NEH3_2022,PHP02/LH244,10.303781399738018
NEH3_2022,PHP55/LH244,10.333578386305188
NEH3_2022,PHR03/LH244,9.781418603772414
NEH3_2022,PHRE1/PHTD5,9.843769810673326
NEH3_2022,PHW30/LH244,9.272643951915118
NEH3_2022,PHW30_MO17-010-(2N)-01/LH244,9.811731977606978
NEH3_2022,PHW30_MO17-032-(2N)-01/LH244,9.888126378771455
NEH3_2022,PHW30_MO17-095-(2N)-01/LH244,9.632450472602534
NEH3_2022,PHW30_MO17-129-(2N)-01/LH244,9.827353849897218
NEH3_2022,PHW30_MO17-178-(2N)-01/LH244,9.872925167248273
NEH3_2022,PHW30_MO17-234-(2N)-02/LH244,9.536655798455945
NEH3_2022,PHW52/PHM49,9.821651484049582
NEH3_2022,PHW52/PHN82,10.343738041071395
NEH3_2022,PHW65_MOG_0137/LH244,10.18370943588874
